source_kind,path,relative_path,extension,size_bytes,sha256,readable,extractor,text_path,chars,status,notes
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/PreSeedDiligenceProofs/Conditions Subsequent Proofs/WaveForm_Preference_Share_Signed.pdf,Client Inputs/PreSeedDiligenceProofs/Conditions Subsequent Proofs/WaveForm_Preference_Share_Signed.pdf,.pdf,474726,3aedb8edaa38da53869e4ae3762c43c137501a51efaf50d7b793b74187e26c12,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_PreSeedDiligenceProofs_Conditions_Subsequent_Proofs_WaveForm_Preference_Share_Signed.pdf.38ddb08602.txt,1639,ok,
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/PreSeedDiligenceProofs/GlassWing_Non_Director_Confirmation.jpeg,Client Inputs/PreSeedDiligenceProofs/GlassWing_Non_Director_Confirmation.jpeg,.jpeg,163826,6af6256f4707c5a247434d71f0560fe4d9c559952641c5b54ab600c67c44e43f,True,pillow-metadata,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_PreSeedDiligenceProofs_GlassWing_Non_Director_Confirmation.jpeg.f0627e5290.txt,53,ok,image content requires visual review/OCR
tree,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx inputs - for testing/Client Inputs/PreSeedDiligenceProofs/Stripe_Background_check_AvishekRay.pdf,Client Inputs/PreSeedDiligenceProofs/Stripe_Background_check_AvishekRay.pdf,.pdf,50906,cc594148d5e8fd76d07e26d6ce6c93c53ecedb2721248d58aefc3bbc92575810,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/Client_Inputs_PreSeedDiligenceProofs_Stripe_Background_check_AvishekRay.pdf.b5a1aeb98f.txt,1109,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-00124-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-00124-25.pdf,.pdf,167898,3e10054585d286027ca467be2a1f6c39e39c32eeef9785b6444c6567ad424b03,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-00124-25.pdf.052eaa245e.txt,1243,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-00324-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-00324-25.pdf,.pdf,168248,e5cc00003327830a9f033132d675780f828422d1dbd399caf81c1be9e89a7fb4,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-00324-25.pdf.263f239aa3.txt,1243,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-00524-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-00524-25.pdf,.pdf,168711,f27efe38d91e946691c03c6e85e7abd8cab012e944cef199d6b22d9167b79024,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-00524-25.pdf.d3929935e3.txt,1314,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-00724-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-00724-25.pdf,.pdf,168826,ea3f12dc61858eda21950be36ba9306240dd3e946adbee2d009cd6e7d64f4758,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-00724-25.pdf.990ee7408f.txt,1379,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-00924-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-00924-25.pdf,.pdf,167974,d835b27b6a59680668ef16928e2d62128a51fc10cdbcd489dba5ef156e7a403a,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-00924-25.pdf.b29bb6ec69.txt,1287,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01024-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01024-25.pdf,.pdf,167831,743ce65dc7b6f66f1b069aa5f6684f8dd7ffd155ba673333e40a4bd396d336a7,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-01024-25.pdf.9847a19ee3.txt,1287,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01124-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01124-25.pdf,.pdf,168403,87916e3969a7e44fcde6e2ad1f42909559c72933df153b27e6315ad8cda34d04,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-01124-25.pdf.690594a41b.txt,1358,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01224-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01224-25.pdf,.pdf,168746,5f4f358cfcbf8eab955004101861695e21009cab604cacd904df07e84a0fff0e,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-01224-25.pdf.5a11d7db4a.txt,1410,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01324-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01324-25.pdf,.pdf,168675,9341b600da8d5f04b860144e20e254303c3829ca85936147d72ac80a6d476379,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-01324-25.pdf.865c180e14.txt,1385,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01624-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01624-25.pdf,.pdf,168494,40a6f2e75a46f4820f4185069d766de6153c2964e67165ac318ae688191e61f9,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-01624-25.pdf.c441a5f318.txt,1382,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01724-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-01724-25.pdf,.pdf,168638,5eacc90c2bb7ecb0c51d6eba812ecab036434076aaac7dcb7cd2f7b901074e8f,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-01724-25.pdf.659ce5a257.txt,1383,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-02124-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-02124-25.pdf,.pdf,168624,6c0762569fea2a8cf94758421a86e79e4fd9b20e4e2bf9d1e010983062f60dd4,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-02124-25.pdf.852e7ebdc9.txt,1371,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-02224-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-02224-25.pdf,.pdf,167472,5e74288ba618daec584c6acf87716bece94d5f603926b83ef6b87d5254d3a8f4,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-02224-25.pdf.fa760e4b6c.txt,1036,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-02324-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-02324-25.pdf,.pdf,168718,db986189c5091bed36743ecc1be4365a20526f4a9e0aee8aa2685af464fa4b19,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-02324-25.pdf.b03f4e5342.txt,1368,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26002.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26002.pdf,.pdf,167312,11fe1db04f17cdf87e386c9033cb14346ae456241f32e67eec063e0144e9472e,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26002.pdf.1bd03edc0d.txt,1036,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26003.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26003.pdf,.pdf,168682,45a45189489018c54d8817a8beb332e0675d20226d50531d379ef2f906eb71bd,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26003.pdf.4f356ff5b2.txt,1388,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26006.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26006.pdf,.pdf,167807,ff6737b74265d0361398d1ff5fec33de166938925ea4d38410797e39108dce1b,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26006.pdf.dc33469936.txt,1094,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26009.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26009.pdf,.pdf,168216,06222ee52522710ec013fd4657c3cd247a58685a9f6ca8eff6c5f4f05f796ae3,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26009.pdf.63eb974cf8.txt,1295,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26010.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26010.pdf,.pdf,168663,eff457fff98798048b664ed608b8349cd8747899d3b0616c01e0f6df25d20bd4,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26010.pdf.522904bf96.txt,1383,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26014.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26014.pdf,.pdf,168834,37d086e9eddd0fde44aacf0fee3ce5d1b815e60ddc708816addfb116b10dbc10,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26014.pdf.b4a7f9b32d.txt,1147,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26016.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26016.pdf,.pdf,168211,1f02a9399b178e06b63fb34ddb98c89f410da3b68cb9f35b7731c11d3e6bff6d,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26016.pdf.39b99fd5d5.txt,1293,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26017.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26017.pdf,.pdf,168518,b24ae66335ff0c23aa63deeda3b4fbba1d32dbc66d06bf26754ec6ccc94c04d6,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26017.pdf.2a94137035.txt,1372,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26018.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26018.pdf,.pdf,168142,bc0c9b26f1b5df84b66008b1c1bc828b89e3bfdd07998d4e8cce221212b23b71,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26018.pdf.88aa0160ec.txt,1074,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26019.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26019.pdf,.pdf,168141,de68d7448e41549f9643f91cb53bae96dedcee9d0249d2ea4c8cbc85eb6349e5,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26019.pdf.6483c9a94e.txt,1074,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26021.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26021.pdf,.pdf,168821,8496df019530cc53a0bd0224b9d460f60ad742c88e4a8b3d2a5d5208ab618323,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26021.pdf.b5af87b773.txt,1154,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26023.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26023.pdf,.pdf,168660,3a2b15f6f463eecf6745a14c43b1e8e547b5d022e737202141d75589115dfb53,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26023.pdf.55095c0794.txt,1392,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26027.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26027.pdf,.pdf,168527,19c9f88d8dc45f3cdf92c8c749db5a4f358f165152d7eade6f47ea0237922620,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26027.pdf.58201c7cb2.txt,1285,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26030.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26030.pdf,.pdf,168165,a961e1bb51db34184c25d9027f736d0a7296398634c60bcda9c314030576f2f2,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26030.pdf.a8a76a22e2.txt,1295,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26031.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26031.pdf,.pdf,168212,9c6e10e66ac477fd8abb7e5b0813e1f1e56a775f12d90e4877bb51eb61944374,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26031.pdf.d383a33358.txt,1295,ok,
